,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
2580,PAPRB,OK,2016,885142,Oklahoma,96.1010241,58,1341097
2581,PAPRP,OK,2016,154691,Oklahoma,96.1010241,58,1341097
2582,REPRB,OK,2016,243569,Oklahoma,96.1010241,58,1341097
2583,SOTCB,OK,2016,115,Oklahoma,96.1010241,58,1341097
2584,TEPRB,OK,2016,4007728,Oklahoma,96.1010241,58,1341097
2585,TETCB,OK,2016,1624919,Oklahoma,96.1010241,58,1341097
2586,WDEXB,OK,2016,0,Oklahoma,96.1010241,58,1341097
2587,WDPRB,OK,2016,22216,Oklahoma,96.1010241,58,1341097
2588,WDTCB,OK,2016,22216,Oklahoma,96.1010241,58,1341097
2589,WSTCB,OK,2016,7712,Oklahoma,96.1010241,58,1341097
2590,WWPRB,OK,2016,29928,Oklahoma,96.1010241,58,1341097
2591,WYTCB,OK,2016,185278,Oklahoma,96.1010241,58,1341097
2592,BDFDB,OR,2016,1394,Oregon,37.66506368,162,104123811
2593,BDPRP,OR,2016,257,Oregon,37.66506368,162,104123811
2594,BFFDB,OR,2016,6548,Oregon,37.66506368,162,104123811
2595,BFPRP,OR,2016,1161,Oregon,37.66506368,162,104123811
2596,CLPRB,OR,2016,0,Oregon,37.66506368,162,104123811
2597,CLPRK,OR,2016,0,Oregon,37.66506368,162,104123811
2598,CLPRP,OR,2016,0,Oregon,37.66506368,162,104123811
2599,COPRK,OR,2016,0,Oregon,37.66506368,162,104123811
2600,EMFDB,OR,2016,5153,Oregon,37.66506368,162,104123811
2601,ENPRP,OR,2016,904,Oregon,37.66506368,162,104123811
2602,GETCB,OR,2016,2928,Oregon,37.66506368,162,104123811
2603,HYTCB,OR,2016,318960,Oregon,37.66506368,162,104123811
2604,NCPRB,OR,2016,391102,Oregon,37.66506368,162,104123811
2605,NGMPB,OR,2016,848,Oregon,37.66506368,162,104123811
2606,NGMPK,OR,2016,1.059,Oregon,37.66506368,162,104123811
2607,NGMPP,OR,2016,801,Oregon,37.66506368,162,104123811
2608,NUETB,OR,2016,0,Oregon,37.66506368,162,104123811
2609,PAPRB,OR,2016,0,Oregon,37.66506368,162,104123811
2610,PAPRP,OR,2016,0,Oregon,37.66506368,162,104123811
2611,REPRB,OR,2016,468111,Oregon,37.66506368,162,104123811
2612,SOTCB,OR,2016,3140,Oregon,37.66506368,162,104123811
2613,TEPRB,OR,2016,468959,Oregon,37.66506368,162,104123811
2614,TETCB,OR,2016,988158,Oregon,37.66506368,162,104123811
2615,WDEXB,OR,2016,0,Oregon,37.66506368,162,104123811
2616,WDPRB,OR,2016,64827,Oregon,37.66506368,162,104123811
2617,WDTCB,OR,2016,64827,Oregon,37.66506368,162,104123811
2618,WSTCB,OR,2016,5634,Oregon,37.66506368,162,104123811
2619,WWPRB,OR,2016,70461,Oregon,37.66506368,162,104123811
2620,WYTCB,OR,2016,66075,Oregon,37.66506368,162,104123811
2621,BDFDB,PA,2016,4761,Pennsylvania,217.9773815,74,2394977
2622,BDPRP,PA,2016,876,Pennsylvania,217.9773815,74,2394977
2623,BFFDB,PA,2016,18865,Pennsylvania,217.9773815,74,2394977
2624,BFPRP,PA,2016,3350,Pennsylvania,217.9773815,74,2394977
2625,CLPRB,PA,2016,1168609,Pennsylvania,217.9773815,74,2394977
2626,CLPRK,PA,2016,25.468,Pennsylvania,217.9773815,74,2394977
2627,CLPRP,PA,2016,45885,Pennsylvania,217.9773815,74,2394977
2628,COPRK,PA,2016,5.722,Pennsylvania,217.9773815,74,2394977
2629,EMFDB,PA,2016,14104,Pennsylvania,217.9773815,74,2394977
2630,ENPRP,PA,2016,2474,Pennsylvania,217.9773815,74,2394977
2631,GETCB,PA,2016,2162,Pennsylvania,217.9773815,74,2394977
2632,HYTCB,PA,2016,21922,Pennsylvania,217.9773815,74,2394977
2633,NCPRB,PA,2016,60247,Pennsylvania,217.9773815,74,2394977
2634,NGMPB,PA,2016,5525743,Pennsylvania,217.9773815,74,2394977
2635,NGMPK,PA,2016,1.061,Pennsylvania,217.9773815,74,2394977
2636,NGMPP,PA,2016,5210208,Pennsylvania,217.9773815,74,2394977
2637,NUETB,PA,2016,867302,Pennsylvania,217.9773815,74,2394977
2638,PAPRB,PA,2016,35888,Pennsylvania,217.9773815,74,2394977
2639,PAPRP,PA,2016,6272,Pennsylvania,217.9773815,74,2394977
2640,REPRB,PA,2016,196773,Pennsylvania,217.9773815,74,2394977
2641,SOTCB,PA,2016,4071,Pennsylvania,217.9773815,74,2394977
2642,TEPRB,PA,2016,7794315,Pennsylvania,217.9773815,74,2394977
2643,TETCB,PA,2016,3762485,Pennsylvania,217.9773815,74,2394977
2644,WDEXB,PA,2016,0,Pennsylvania,217.9773815,74,2394977
2645,WDPRB,PA,2016,76880,Pennsylvania,217.9773815,74,2394977
2646,WDTCB,PA,2016,76880,Pennsylvania,217.9773815,74,2394977
2647,WSTCB,PA,2016,40781,Pennsylvania,217.9773815,74,2394977
2648,WWPRB,PA,2016,117661,Pennsylvania,217.9773815,74,2394977
2649,WYTCB,PA,2016,32093,Pennsylvania,217.9773815,74,2394977
2650,BDFDB,RI,2016,130,Rhode Island,9.588941638,10,489512
2651,BDPRP,RI,2016,24,Rhode Island,9.588941638,10,489512
2652,BFFDB,RI,2016,130,Rhode Island,9.588941638,10,489512
2653,BFPRP,RI,2016,24,Rhode Island,9.588941638,10,489512
2654,CLPRB,RI,2016,0,Rhode Island,9.588941638,10,489512
2655,CLPRK,RI,2016,0,Rhode Island,9.588941638,10,489512
2656,CLPRP,RI,2016,0,Rhode Island,9.588941638,10,489512
2657,COPRK,RI,2016,0,Rhode Island,9.588941638,10,489512
2658,EMFDB,RI,2016,0,Rhode Island,9.588941638,10,489512
2659,ENPRP,RI,2016,0,Rhode Island,9.588941638,10,489512
2660,GETCB,RI,2016,57,Rhode Island,9.588941638,10,489512
2661,HYTCB,RI,2016,20,Rhode Island,9.588941638,10,489512
2662,NCPRB,RI,2016,771,Rhode Island,9.588941638,10,489512
2663,NGMPB,RI,2016,0,Rhode Island,9.588941638,10,489512
2664,NGMPK,RI,2016,0,Rhode Island,9.588941638,10,489512
2665,NGMPP,RI,2016,0,Rhode Island,9.588941638,10,489512
2666,NUETB,RI,2016,0,Rhode Island,9.588941638,10,489512
2667,PAPRB,RI,2016,0,Rhode Island,9.588941638,10,489512
2668,PAPRP,RI,2016,0,Rhode Island,9.588941638,10,489512
2669,REPRB,RI,2016,4700,Rhode Island,9.588941638,10,489512
2670,SOTCB,RI,2016,450,Rhode Island,9.588941638,10,489512
2671,TEPRB,RI,2016,4700,Rhode Island,9.588941638,10,489512
2672,TETCB,RI,2016,185173,Rhode Island,9.588941638,10,489512
2673,WDEXB,RI,2016,0,Rhode Island,9.588941638,10,489512
2674,WDPRB,RI,2016,1688,Rhode Island,9.588941638,10,489512
2675,WDTCB,RI,2016,1688,Rhode Island,9.588941638,10,489512
2676,WSTCB,RI,2016,2110,Rhode Island,9.588941638,10,489512
2677,WWPRB,RI,2016,3799,Rhode Island,9.588941638,10,489512
2678,WYTCB,RI,2016,245,Rhode Island,9.588941638,10,489512
2679,BDFDB,SC,2016,0,South Carolina,72.25720541,77,22430291
2680,BDPRP,SC,2016,0,South Carolina,72.25720541,77,22430291
2681,BFFDB,SC,2016,0,South Carolina,72.25720541,77,22430291
2682,BFPRP,SC,2016,0,South Carolina,72.25720541,77,22430291
2683,CLPRB,SC,2016,0,South Carolina,72.25720541,77,22430291
2684,CLPRK,SC,2016,0,South Carolina,72.25720541,77,22430291
2685,CLPRP,SC,2016,0,South Carolina,72.25720541,77,22430291
2686,COPRK,SC,2016,0,South Carolina,72.25720541,77,22430291
2687,EMFDB,SC,2016,0,South Carolina,72.25720541,77,22430291
2688,ENPRP,SC,2016,0,South Carolina,72.25720541,77,22430291
2689,GETCB,SC,2016,648,South Carolina,72.25720541,77,22430291
2690,HYTCB,SC,2016,20551,South Carolina,72.25720541,77,22430291
2691,NCPRB,SC,2016,21612,South Carolina,72.25720541,77,22430291
2692,NGMPB,SC,2016,0,South Carolina,72.25720541,77,22430291
2693,NGMPK,SC,2016,0,South Carolina,72.25720541,77,22430291
2694,NGMPP,SC,2016,0,South Carolina,72.25720541,77,22430291
2695,NUETB,SC,2016,583883,South Carolina,72.25720541,77,22430291
2696,PAPRB,SC,2016,0,South Carolina,72.25720541,77,22430291
2697,PAPRP,SC,2016,0,South Carolina,72.25720541,77,22430291
2698,REPRB,SC,2016,131043,South Carolina,72.25720541,77,22430291
2699,SOTCB,SC,2016,412,South Carolina,72.25720541,77,22430291
2700,TEPRB,SC,2016,714927,South Carolina,72.25720541,77,22430291
2701,TETCB,SC,2016,1658202,South Carolina,72.25720541,77,22430291
2702,WDEXB,SC,2016,6011,South Carolina,72.25720541,77,22430291
2703,WDPRB,SC,2016,104947,South Carolina,72.25720541,77,22430291
2704,WDTCB,SC,2016,98936,South Carolina,72.25720541,77,22430291
2705,WSTCB,SC,2016,4484,South Carolina,72.25720541,77,22430291
2706,WWPRB,SC,2016,109432,South Carolina,72.25720541,77,22430291
2707,WYTCB,SC,2016,0,South Carolina,72.25720541,77,22430291
2708,BDFDB,SD,2016,0,South Dakota,14.80376576,32,76031784
2709,BDPRP,SD,2016,0,South Dakota,14.80376576,32,76031784
2710,BFFDB,SD,2016,154087,South Dakota,14.80376576,32,76031784
2711,BFPRP,SD,2016,27026,South Dakota,14.80376576,32,76031784
2712,CLPRB,SD,2016,0,South Dakota,14.80376576,32,76031784
2713,CLPRK,SD,2016,0,South Dakota,14.80376576,32,76031784
2714,CLPRP,SD,2016,0,South Dakota,14.80376576,32,76031784
2715,COPRK,SD,2016,5.722,South Dakota,14.80376576,32,76031784
2716,EMFDB,SD,2016,154087,South Dakota,14.80376576,32,76031784
2717,ENPRP,SD,2016,27026,South Dakota,14.80376576,32,76031784
2718,GETCB,SD,2016,1868,South Dakota,14.80376576,32,76031784
2719,HYTCB,SD,2016,44365,South Dakota,14.80376576,32,76031784
2720,NCPRB,SD,2016,80538,South Dakota,14.80376576,32,76031784
2721,NGMPB,SD,2016,511,South Dakota,14.80376576,32,76031784
2722,NGMPK,SD,2016,1.124,South Dakota,14.80376576,32,76031784
2723,NGMPP,SD,2016,455,South Dakota,14.80376576,32,76031784
2724,NUETB,SD,2016,0,South Dakota,14.80376576,32,76031784
2725,PAPRB,SD,2016,8045,South Dakota,14.80376576,32,76031784
2726,PAPRP,SD,2016,1406,South Dakota,14.80376576,32,76031784
2727,REPRB,SD,2016,237289,South Dakota,14.80376576,32,76031784
2728,SOTCB,SD,2016,15,South Dakota,14.80376576,32,76031784
2729,TEPRB,SD,2016,245846,South Dakota,14.80376576,32,76031784
2730,TETCB,SD,2016,388097,South Dakota,14.80376576,32,76031784
2731,WDEXB,SD,2016,0,South Dakota,14.80376576,32,76031784
2732,WDPRB,SD,2016,2146,South Dakota,14.80376576,32,76031784
2733,WDTCB,SD,2016,2146,South Dakota,14.80376576,32,76031784
2734,WSTCB,SD,2016,519,South Dakota,14.80376576,32,76031784
2735,WWPRB,SD,2016,2665,South Dakota,14.80376576,32,76031784
2736,WYTCB,SD,2016,34290,South Dakota,14.80376576,32,76031784
2737,BDFDB,TN,2016,250,Tennessee,101.3548028,60,1102457
2738,BDPRP,TN,2016,46,Tennessee,101.3548028,60,1102457
2739,BFFDB,TN,2016,25503,Tennessee,101.3548028,60,1102457
2740,BFPRP,TN,2016,4475,Tennessee,101.3548028,60,1102457
2741,CLPRB,TN,2016,16596,Tennessee,101.3548028,60,1102457
2742,CLPRK,TN,2016,25.771,Tennessee,101.3548028,60,1102457
2743,CLPRP,TN,2016,644,Tennessee,101.3548028,60,1102457
2744,COPRK,TN,2016,5.722,Tennessee,101.3548028,60,1102457
2745,EMFDB,TN,2016,25253,Tennessee,101.3548028,60,1102457
2746,ENPRP,TN,2016,4429,Tennessee,101.3548028,60,1102457
2747,GETCB,TN,2016,213,Tennessee,101.3548028,60,1102457
2748,HYTCB,TN,2016,62538,Tennessee,101.3548028,60,1102457
2749,NCPRB,TN,2016,64645,Tennessee,101.3548028,60,1102457
2750,NGMPB,TN,2016,4180,Tennessee,101.3548028,60,1102457
2751,NGMPK,TN,2016,1.16,Tennessee,101.3548028,60,1102457
2752,NGMPP,TN,2016,3603,Tennessee,101.3548028,60,1102457
2753,NUETB,TN,2016,309357,Tennessee,101.3548028,60,1102457
2754,PAPRB,TN,2016,1471,Tennessee,101.3548028,60,1102457
2755,PAPRP,TN,2016,257,Tennessee,101.3548028,60,1102457
2756,REPRB,TN,2016,154183,Tennessee,101.3548028,60,1102457
2757,SOTCB,TN,2016,1546,Tennessee,101.3548028,60,1102457
2758,TEPRB,TN,2016,485787,Tennessee,101.3548028,60,1102457
2759,TETCB,TN,2016,2207227,Tennessee,101.3548028,60,1102457
2760,WDEXB,TN,2016,0,Tennessee,101.3548028,60,1102457
2761,WDPRB,TN,2016,58624,Tennessee,101.3548028,60,1102457
2762,WDTCB,TN,2016,58624,Tennessee,101.3548028,60,1102457
2763,WSTCB,TN,2016,5411,Tennessee,101.3548028,60,1102457
2764,WWPRB,TN,2016,64036,Tennessee,101.3548028,60,1102457
2765,WYTCB,TN,2016,348,Tennessee,101.3548028,60,1102457
2766,BDFDB,TX,2016,22916,Texas,656.7493464,176,83607077
2767,BDPRP,TX,2016,4218,Texas,656.7493464,176,83607077
2768,BFFDB,TX,2016,71381,Texas,656.7493464,176,83607077
2769,BFPRP,TX,2016,12718,Texas,656.7493464,176,83607077
2770,CLPRB,TX,2016,515707,Texas,656.7493464,176,83607077
2771,CLPRK,TX,2016,13.223,Texas,656.7493464,176,83607077
2772,CLPRP,TX,2016,39001,Texas,656.7493464,176,83607077
2773,COPRK,TX,2016,5.722,Texas,656.7493464,176,83607077
2774,EMFDB,TX,2016,48465,Texas,656.7493464,176,83607077
2775,ENPRP,TX,2016,8500,Texas,656.7493464,176,83607077
2776,GETCB,TX,2016,2478,Texas,656.7493464,176,83607077
2777,HYTCB,TX,2016,12389,Texas,656.7493464,176,83607077
2778,NCPRB,TX,2016,556938,Texas,656.7493464,176,83607077
2779,NGMPB,TX,2016,8659990,Texas,656.7493464,176,83607077
2780,NGMPK,TX,2016,1.199,Texas,656.7493464,176,83607077
2781,NGMPP,TX,2016,7225471,Texas,656.7493464,176,83607077
2782,NUETB,TX,2016,440109,Texas,656.7493464,176,83607077
2783,PAPRB,TX,2016,6683754,Texas,656.7493464,176,83607077
2784,PAPRP,TX,2016,1168080,Texas,656.7493464,176,83607077
2785,REPRB,TX,2016,709194,Texas,656.7493464,176,83607077
2786,SOTCB,TX,2016,10946,Texas,656.7493464,176,83607077
2787,TEPRB,TX,2016,17008753,Texas,656.7493464,176,83607077
2788,TETCB,TX,2016,12986076,Texas,656.7493464,176,83607077
2789,WDEXB,TX,2016,0,Texas,656.7493464,176,83607077
2790,WDPRB,TX,2016,53208,Texas,656.7493464,176,83607077
2791,WDTCB,TX,2016,53208,Texas,656.7493464,176,83607077
2792,WSTCB,TX,2016,27667,Texas,656.7493464,176,83607077
2793,WWPRB,TX,2016,80874,Texas,656.7493464,176,83607077
2794,WYTCB,TX,2016,531124,Texas,656.7493464,176,83607077
2795,BDFDB,US,2016,202797,United States,,,
2796,BDPRP,US,2016,37327,United States,,,
2797,BFFDB,US,2016,2295111,United States,,,
2798,BFPRP,US,2016,404308,United States,,,
2799,CLPRB,US,2016,14538027,United States,,,
2800,CLPRK,US,2016,19.96,United States,,,
2801,CLPRP,US,2016,728364,United States,,,
2802,COPRK,US,2016,5.722,United States,,,
2803,EMFDB,US,2016,2092314,United States,,,
2804,ENPRP,US,2016,366981,United States,,,
2805,GETCB,US,2016,209604,United States,,,
2806,HYTCB,US,2016,2472442,United States,,,
2807,NCPRB,US,2016,5347859,United States,,,
2808,NGMPB,US,2016,32428188,United States,,,
2809,NGMPK,US,2016,1.142,United States,,,
2810,NGMPP,US,2016,28400047,United States,,,
2811,NUETB,US,2016,8426753,United States,,,
2812,PAPRB,US,2016,18522429,United States,,,
2813,PAPRP,US,2016,3237055,United States,,,
2814,REPRB,US,2016,10445341,United States,,,
2815,SOTCB,US,2016,570218,United States,,,
2816,TEPRB,US,2016,84360738,United States,,,
2817,TETCB,US,2016,97351106,United States,,,
2818,WDEXB,US,2016,72576,United States,,,
2819,WDPRB,US,2016,2299152,United States,,,
2820,WDTCB,US,2016,2226577,United States,,,
2821,WSTCB,US,2016,503219,United States,,,
2822,WWPRB,US,2016,2802371,United States,,,
2823,WYTCB,US,2016,2095595,United States,,,
2824,BDFDB,UT,2016,0,Utah,58.82516698,114,612804
2825,BDPRP,UT,2016,0,Utah,58.82516698,114,612804
2826,BFFDB,UT,2016,0,Utah,58.82516698,114,612804
2827,BFPRP,UT,2016,0,Utah,58.82516698,114,612804
2828,CLPRB,UT,2016,310453,Utah,58.82516698,114,612804
2829,CLPRK,UT,2016,22.223,Utah,58.82516698,114,612804
2830,CLPRP,UT,2016,13970,Utah,58.82516698,114,612804
2831,COPRK,UT,2016,5.722,Utah,58.82516698,114,612804
2832,EMFDB,UT,2016,0,Utah,58.82516698,114,612804
2833,ENPRP,UT,2016,0,Utah,58.82516698,114,612804
2834,GETCB,UT,2016,5287,Utah,58.82516698,114,612804
2835,HYTCB,UT,2016,7012,Utah,58.82516698,114,612804
2836,NCPRB,UT,2016,31057,Utah,58.82516698,114,612804
2837,NGMPB,UT,2016,401909,Utah,58.82516698,114,612804
2838,NGMPK,UT,2016,1.1,Utah,58.82516698,114,612804
2839,NGMPP,UT,2016,365269,Utah,58.82516698,114,612804
2840,NUETB,UT,2016,0,Utah,58.82516698,114,612804
2841,PAPRB,UT,2016,174681,Utah,58.82516698,114,612804
2842,PAPRP,UT,2016,30528,Utah,58.82516698,114,612804
2843,REPRB,UT,2016,36562,Utah,58.82516698,114,612804
2844,SOTCB,UT,2016,11167,Utah,58.82516698,114,612804
2845,TEPRB,UT,2016,923606,Utah,58.82516698,114,612804
2846,TETCB,UT,2016,807711,Utah,58.82516698,114,612804
2847,WDEXB,UT,2016,0,Utah,58.82516698,114,612804
2848,WDPRB,UT,2016,3981,Utah,58.82516698,114,612804
2849,WDTCB,UT,2016,3981,Utah,58.82516698,114,612804
2850,WSTCB,UT,2016,1523,Utah,58.82516698,114,612804
2851,WWPRB,UT,2016,5504,Utah,58.82516698,114,612804
2852,WYTCB,UT,2016,7591,Utah,58.82516698,114,612804
2853,BDFDB,VA,2016,427,Virginia,110.0640459,49,853133
2854,BDPRP,VA,2016,79,Virginia,110.0640459,49,853133
2855,BFFDB,VA,2016,3632,Virginia,110.0640459,49,853133
2856,BFPRP,VA,2016,641,Virginia,110.0640459,49,853133
2857,CLPRB,VA,2016,335590,Virginia,110.0640459,49,853133
2858,CLPRK,VA,2016,25.12,Virginia,110.0640459,49,853133
2859,CLPRP,VA,2016,13359,Virginia,110.0640459,49,853133
2860,COPRK,VA,2016,5.722,Virginia,110.0640459,49,853133
2861,EMFDB,VA,2016,3205,Virginia,110.0640459,49,853133
2862,ENPRP,VA,2016,562,Virginia,110.0640459,49,853133
2863,GETCB,VA,2016,1701,Virginia,110.0640459,49,853133
2864,HYTCB,VA,2016,13585,Virginia,110.0640459,49,853133
2865,NCPRB,VA,2016,16391,Virginia,110.0640459,49,853133
2866,NGMPB,VA,2016,126663,Virginia,110.0640459,49,853133
2867,NGMPK,VA,2016,1.053,Virginia,110.0640459,49,853133
2868,NGMPP,VA,2016,120288,Virginia,110.0640459,49,853133
2869,NUETB,VA,2016,310966,Virginia,110.0640459,49,853133
2870,PAPRB,VA,2016,40,Virginia,110.0640459,49,853133
2871,PAPRP,VA,2016,7,Virginia,110.0640459,49,853133
2872,REPRB,VA,2016,139807,Virginia,110.0640459,49,853133
2873,SOTCB,VA,2016,1105,Virginia,110.0640459,49,853133
2874,TEPRB,VA,2016,913066,Virginia,110.0640459,49,853133
2875,TETCB,VA,2016,2420341,Virginia,110.0640459,49,853133
2876,WDEXB,VA,2016,7829,Virginia,110.0640459,49,853133
2877,WDPRB,VA,2016,100463,Virginia,110.0640459,49,853133
2878,WDTCB,VA,2016,92635,Virginia,110.0640459,49,853133
2879,WSTCB,VA,2016,19320,Virginia,110.0640459,49,853133
2880,WWPRB,VA,2016,119784,Virginia,110.0640459,49,853133
2881,WYTCB,VA,2016,0,Virginia,110.0640459,49,853133
2882,BDFDB,VT,2016,0,Vermont,5.913477445,37,873689
2883,BDPRP,VT,2016,0,Vermont,5.913477445,37,873689
2884,BFFDB,VT,2016,0,Vermont,5.913477445,37,873689
2885,BFPRP,VT,2016,0,Vermont,5.913477445,37,873689
2886,CLPRB,VT,2016,0,Vermont,5.913477445,37,873689
2887,CLPRK,VT,2016,0,Vermont,5.913477445,37,873689
2888,CLPRP,VT,2016,0,Vermont,5.913477445,37,873689
2889,COPRK,VT,2016,0,Vermont,5.913477445,37,873689
2890,EMFDB,VT,2016,0,Vermont,5.913477445,37,873689
2891,ENPRP,VT,2016,0,Vermont,5.913477445,37,873689
2892,GETCB,VT,2016,29,Vermont,5.913477445,37,873689
2893,HYTCB,VT,2016,9948,Vermont,5.913477445,37,873689
2894,NCPRB,VT,2016,14000,Vermont,5.913477445,37,873689
2895,NGMPB,VT,2016,0,Vermont,5.913477445,37,873689
2896,NGMPK,VT,2016,0,Vermont,5.913477445,37,873689
2897,NGMPP,VT,2016,0,Vermont,5.913477445,37,873689
2898,NUETB,VT,2016,0,Vermont,5.913477445,37,873689
2899,PAPRB,VT,2016,0,Vermont,5.913477445,37,873689
2900,PAPRP,VT,2016,0,Vermont,5.913477445,37,873689
2901,REPRB,VT,2016,35637,Vermont,5.913477445,37,873689
2902,SOTCB,VT,2016,1335,Vermont,5.913477445,37,873689
2903,TEPRB,VT,2016,35637,Vermont,5.913477445,37,873689
2904,TETCB,VT,2016,135276,Vermont,5.913477445,37,873689
2905,WDEXB,VT,2016,0,Vermont,5.913477445,37,873689
2906,WDPRB,VT,2016,21418,Vermont,5.913477445,37,873689
2907,WDTCB,VT,2016,21418,Vermont,5.913477445,37,873689
2908,WSTCB,VT,2016,220,Vermont,5.913477445,37,873689
2909,WWPRB,VT,2016,21638,Vermont,5.913477445,37,873689
2910,WYTCB,VT,2016,2688,Vermont,5.913477445,37,873689
2911,BDFDB,WA,2016,8373,Washington,79.4036955,127,2515938
2912,BDPRP,WA,2016,1541,Washington,79.4036955,127,2515938
2913,BFFDB,WA,2016,8373,Washington,79.4036955,127,2515938
2914,BFPRP,WA,2016,1541,Washington,79.4036955,127,2515938
2915,CLPRB,WA,2016,0,Washington,79.4036955,127,2515938
2916,CLPRK,WA,2016,0,Washington,79.4036955,127,2515938
2917,CLPRP,WA,2016,0,Washington,79.4036955,127,2515938
2918,COPRK,WA,2016,0,Washington,79.4036955,127,2515938
2919,EMFDB,WA,2016,0,Washington,79.4036955,127,2515938
2920,ENPRP,WA,2016,0,Washington,79.4036955,127,2515938
2921,GETCB,WA,2016,1136,Washington,79.4036955,127,2515938
2922,HYTCB,WA,2016,723289,Washington,79.4036955,127,2515938
2923,NCPRB,WA,2016,799624,Washington,79.4036955,127,2515938
2924,NGMPB,WA,2016,0,Washington,79.4036955,127,2515938
2925,NGMPK,WA,2016,0,Washington,79.4036955,127,2515938
2926,NGMPP,WA,2016,0,Washington,79.4036955,127,2515938
2927,NUETB,WA,2016,100674,Washington,79.4036955,127,2515938
2928,PAPRB,WA,2016,0,Washington,79.4036955,127,2515938
2929,PAPRP,WA,2016,0,Washington,79.4036955,127,2515938
2930,REPRB,WA,2016,930780,Washington,79.4036955,127,2515938
2931,SOTCB,WA,2016,957,Washington,79.4036955,127,2515938
2932,TEPRB,WA,2016,1031454,Washington,79.4036955,127,2515938
2933,TETCB,WA,2016,2056396,Washington,79.4036955,127,2515938
2934,WDEXB,WA,2016,0,Washington,79.4036955,127,2515938
2935,WDPRB,WA,2016,114342,Washington,79.4036955,127,2515938
2936,WDTCB,WA,2016,114342,Washington,79.4036955,127,2515938
2937,WSTCB,WA,2016,8441,Washington,79.4036955,127,2515938
2938,WWPRB,WA,2016,122783,Washington,79.4036955,127,2515938
2939,WYTCB,WA,2016,74242,Washington,79.4036955,127,2515938
2940,BDFDB,WI,2016,3245,Wisconsin,95.6153185,80,7777098
2941,BDPRP,WI,2016,597,Wisconsin,95.6153185,80,7777098
2942,BFFDB,WI,2016,82079,Wisconsin,95.6153185,80,7777098
2943,BFPRP,WI,2016,14424,Wisconsin,95.6153185,80,7777098
2944,CLPRB,WI,2016,0,Wisconsin,95.6153185,80,7777098
2945,CLPRK,WI,2016,0,Wisconsin,95.6153185,80,7777098
2946,CLPRP,WI,2016,0,Wisconsin,95.6153185,80,7777098
2947,COPRK,WI,2016,0,Wisconsin,95.6153185,80,7777098
2948,EMFDB,WI,2016,78834,Wisconsin,95.6153185,80,7777098
2949,ENPRP,WI,2016,13827,Wisconsin,95.6153185,80,7777098
2950,GETCB,WI,2016,615,Wisconsin,95.6153185,80,7777098
2951,HYTCB,WI,2016,25806,Wisconsin,95.6153185,80,7777098
2952,NCPRB,WI,2016,40993,Wisconsin,95.6153185,80,7777098
2953,NGMPB,WI,2016,0,Wisconsin,95.6153185,80,7777098
2954,NGMPK,WI,2016,0,Wisconsin,95.6153185,80,7777098
2955,NGMPP,WI,2016,0,Wisconsin,95.6153185,80,7777098
2956,NUETB,WI,2016,106173,Wisconsin,95.6153185,80,7777098
2957,PAPRB,WI,2016,0,Wisconsin,95.6153185,80,7777098
2958,PAPRP,WI,2016,0,Wisconsin,95.6153185,80,7777098
2959,REPRB,WI,2016,224249,Wisconsin,95.6153185,80,7777098
2960,SOTCB,WI,2016,583,Wisconsin,95.6153185,80,7777098
